timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686030509078,14,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,4,4,null,0,0,0
1686030509065,54,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,53,0,0
1686030509119,9,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030509091,42,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,42,0,0
1686030509073,60,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,60,0,0
1686030509133,12,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030509092,55,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10586,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,55,0,0
1686030509133,15,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,4,4,null,0,0,0
1686030509147,7,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,4,4,null,0,0,0
1686030509145,50,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,50,0,0
1686030509129,66,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,66,0,0
1686030509196,14,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030509196,14,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030509154,56,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,56,0,0
1686030509148,62,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10586,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,62,0,0
1686030509210,7,HTTP Request - Transaction Encrypted,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,Thread Group 1-2,text,false,,2067,0,4,4,http://localhost:8080/wiremock/api/github/users/octocat,0,0,0
1686030509210,7,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,7,0,0
1686030509210,21,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,4,4,null,0,0,0
1686030509211,21,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,4,4,null,0,0,0
1686030509217,22,JSR223 Sampler - Decrypt & Verify Payload,500,"javax.script.ScriptException: Sourced file: inline evaluation of: ``import javax.xml.bind.DatatypeConverter; import mav.LoadTest;  String nonce = va . . . '' : Typed variable declaration : Method Invocation lt.decrypt : at Line: 9 : in file: inline evaluation of: ``import javax.xml.bind.DatatypeConverter; import mav.LoadTest;  String nonce = va . . . '' : lt .decrypt ( DatatypeConverter .parseHexBinary ( vars .get ( ""encClientPrivateKey"" ) ) , DatatypeConverter .parseHexBinary ( vars .get ( ""encServerPublicKey"" ) ) , DatatypeConverter .parseHexBinary ( vars .get ( ""respNonce"" ) ) , DatatypeConverter .parseHexBinary ( vars .get ( ""respCiphertext"" ) ) ) 

Target exception: java.lang.IllegalArgumentException: IV must be at least 1 byte
 in inline evaluation of: ``import javax.xml.bind.DatatypeConverter; import mav.LoadTest;  String nonce = va . . . '' at line number 9",Thread Group 1-2,text,false,,0,0,4,4,null,0,0,0
1686030509217,27,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030509239,14,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,14,0,1
1686030509253,11,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030509264,29,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10586,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,29,0,0
1686030509233,70,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,70,0,0
1686030509231,72,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,72,0,0
1686030509293,13,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030509306,8,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,8,0,0
1686030509244,78,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,78,0,0
1686030509304,18,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,4,4,null,0,0,0
1686030509304,20,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,4,4,null,0,0,0
1686030509314,22,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030509322,16,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030509324,50,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,50,0,0
1686030509338,36,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,36,0,0
1686030509323,63,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,63,0,0
1686030509374,19,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,4,4,null,0,0,0
1686030509336,60,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,60,0,0
1686030509386,14,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,4,4,null,0,0,0
1686030509375,25,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030509396,10,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030509406,6,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,6,0,0
1686030509412,10,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030509422,25,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10586,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,25,0,0
1686030509447,7,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030509454,4,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,4,0,0
1686030509400,63,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,63,0,0
1686030509393,70,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,70,0,0
1686030509400,70,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10588,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,70,0,0
1686030509459,17,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030509463,20,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,4,4,null,0,0,0
1686030509463,23,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,4,4,null,0,0,0
1686030509470,18,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030509483,31,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,30,0,0
1686030509486,30,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,30,0,0
1686030509488,28,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,28,0,0
1686030509514,19,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,4,4,null,0,0,0
1686030509476,60,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,60,0,0
1686030509516,22,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,4,4,null,0,0,0
1686030509533,7,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,7,0,0
1686030509516,26,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030509536,15,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030509540,14,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,4,4,null,0,0,0
1686030509552,4,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,4,0,0
1686030509556,10,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030509566,26,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10586,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,26,0,0
1686030509593,9,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030509602,4,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,4,0,0
1686030509538,79,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10588,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,79,0,0
1686030509606,12,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030509617,8,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,4,4,null,0,0,0
1686030509542,131,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,131,0,0
1686030509618,62,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,62,0,0
1686030509673,9,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030509554,130,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10588,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,129,0,0
1686030509625,63,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,63,0,0
1686030509682,6,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,6,0,0
1686030509681,17,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030509699,4,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,4,0,0
1686030509684,21,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,4,4,null,0,0,0
1686030509688,19,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,4,4,null,0,0,0
1686030509688,19,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030509704,11,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030509705,23,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,23,0,0
1686030509728,8,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,4,4,null,0,0,0
1686030509715,30,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10586,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,30,0,0
1686030509745,8,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030509754,3,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,3,0,0
1686030509757,13,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030509707,79,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,79,0,0
1686030509786,9,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,4,4,null,0,0,0
1686030509707,91,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10588,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,91,0,0
1686030509798,8,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030509795,36,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,36,0,0
1686030509737,94,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,94,0,0
1686030509806,26,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,26,0,0
1686030509770,70,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,70,0,0
1686030509832,24,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030509831,26,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,4,4,null,0,0,0
1686030509831,31,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,4,4,null,0,0,0
1686030509840,23,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030509863,11,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,11,0,0
1686030509874,10,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030509884,33,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,33,0,0
1686030509857,64,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,64,0,0
1686030509856,65,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10588,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,65,0,0
1686030509918,19,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030509921,16,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030509921,22,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,4,4,null,0,0,0
1686030509862,83,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,83,0,0
1686030509938,8,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,8,0,0
1686030509937,11,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,11,0,0
1686030509945,18,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,4,4,null,0,0,0
1686030509946,21,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1686030509948,23,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030509963,61,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,61,0,0
1686030509943,81,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10588,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,81,0,0
1686030510025,13,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,4,4,null,0,0,0
1686030510026,18,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,4,4,null,0,0,0
1686030509971,76,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,76,0,0
1686030509967,86,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-4,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,86,0,0
1686030510047,9,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,4,4,null,0,0,0
1686030510056,6,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,6,0,0
1686030510053,18,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-4,text,true,,5023,0,4,4,null,0,0,0
1686030510062,11,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,4,4,null,0,0,0
1686030510073,30,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10586,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,30,0,0
1686030510039,67,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5337,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,67,0,0
1686030510071,61,HTTP Request - Transaction Plain,200,OK,Thread Group 1-4,text,true,,5336,5346,4,4,http://localhost:8080/wiremock/api/github/users/octocat,61,0,0
1686030510044,88,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10587,10579,4,4,http://localhost:8080/wiremock/api/github/users/octocat,88,0,0
1686030510103,46,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,3,3,null,0,0,0
1686030510133,19,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,3,3,null,0,0,0
1686030510106,46,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,3,3,null,0,0,0
1686030510149,5,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,3,3,http://localhost:8080/wiremock/api/github/users/octocat,5,0,0
1686030510154,15,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,3,3,null,0,0,0
1686030510153,36,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10586,10579,3,3,http://localhost:8080/wiremock/api/github/users/octocat,36,0,0
1686030510152,39,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5337,5346,3,3,http://localhost:8080/wiremock/api/github/users/octocat,39,0,0
1686030510191,17,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,3,3,null,0,0,0
1686030510189,20,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,3,3,null,0,0,0
1686030510169,77,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10587,10579,3,3,http://localhost:8080/wiremock/api/github/users/octocat,77,0,0
1686030510246,6,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,3,3,null,0,0,0
1686030510253,5,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,3,3,http://localhost:8080/wiremock/api/github/users/octocat,5,0,0
1686030510209,54,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5337,5346,3,3,http://localhost:8080/wiremock/api/github/users/octocat,54,0,0
1686030510258,16,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,3,3,null,0,0,0
1686030510208,66,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10587,10579,3,3,http://localhost:8080/wiremock/api/github/users/octocat,66,0,0
1686030510264,14,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,3,3,null,0,0,0
1686030510275,11,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,3,3,null,0,0,0
1686030510286,7,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5336,5346,3,3,http://localhost:8080/wiremock/api/github/users/octocat,7,0,0
1686030510293,13,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,3,3,null,0,0,0
1686030510274,37,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10587,10579,3,3,http://localhost:8080/wiremock/api/github/users/octocat,37,0,0
1686030510279,39,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10586,10579,3,3,http://localhost:8080/wiremock/api/github/users/octocat,39,0,0
1686030510312,18,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,3,3,null,0,0,0
1686030510318,14,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,3,3,null,0,0,0
1686030510330,7,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,3,3,http://localhost:8080/wiremock/api/github/users/octocat,7,0,0
1686030510338,11,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,3,3,null,0,0,0
1686030510306,75,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10587,10579,3,3,http://localhost:8080/wiremock/api/github/users/octocat,75,0,0
1686030510332,50,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5336,5346,3,3,http://localhost:8080/wiremock/api/github/users/octocat,50,0,0
1686030510382,16,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,3,3,null,0,0,0
1686030510382,18,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,3,3,null,0,0,0
1686030510398,5,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5336,5346,3,3,http://localhost:8080/wiremock/api/github/users/octocat,5,0,0
1686030510349,54,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10587,10579,3,3,http://localhost:8080/wiremock/api/github/users/octocat,54,0,0
1686030510404,13,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,3,3,null,0,0,0
1686030510404,15,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,3,3,null,0,0,0
1686030510419,4,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,3,3,http://localhost:8080/wiremock/api/github/users/octocat,4,0,0
1686030510400,29,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10586,10579,3,3,http://localhost:8080/wiremock/api/github/users/octocat,29,0,0
1686030510429,7,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-1,text,true,,5023,0,3,3,null,0,0,0
1686030510423,16,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,3,3,null,0,0,0
1686030510439,27,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-2,text,true,,10586,10579,3,3,http://localhost:8080/wiremock/api/github/users/octocat,27,0,0
1686030510467,10,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-2,text,true,,5023,0,3,3,null,0,0,0
1686030510436,44,HTTP Request - Transaction Plain,200,OK,Thread Group 1-1,text,true,,5336,5346,3,3,http://localhost:8080/wiremock/api/github/users/octocat,44,0,0
1686030510417,63,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-3,text,true,,10587,10579,3,3,http://localhost:8080/wiremock/api/github/users/octocat,63,0,0
1686030510478,5,HTTP Request - Transaction Plain,200,OK,Thread Group 1-2,text,true,,5336,5346,3,3,http://localhost:8080/wiremock/api/github/users/octocat,5,0,0
1686030510480,14,JSR223 Sampler - Decrypt & Verify Payload,200,OK,Thread Group 1-3,text,true,,5023,0,3,3,null,0,0,0
1686030510494,5,HTTP Request - Transaction Plain,200,OK,Thread Group 1-3,text,true,,5336,5346,3,3,http://localhost:8080/wiremock/api/github/users/octocat,5,0,0
1686030510480,20,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-1,text,true,,0,0,3,3,null,0,0,0
1686030510483,20,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-2,text,true,,0,0,3,3,null,0,0,0
1686030510499,11,JSR223 Sampler - Sign & Encrypt Payload,200,OK,Thread Group 1-3,text,true,,0,0,3,3,null,0,0,0
1686030510500,28,HTTP Request - Transaction Encrypted,200,OK,Thread Group 1-1,text,true,,10586,10579,3,3,http://localhost:8080/wiremock/api/github/users/octocat,28,0,0
